Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q1,51,Information,67,
Separations,Lower Shore WIA,Maryland Separations by Industry,2021Q1,51,Information,TBD,
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q2,51,Information,79,
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q2,51,Information,62,
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q2,51,Information,73,
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q2,51,Information,79,
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q2,51,Information,74,
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q2,51,Information,55,
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q3,51,Information,81,
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q3,51,Information,70,
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q3,51,Information,96,
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q3,51,Information,108,
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q3,51,Information,87,
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q4,51,Information,86,
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q4,51,Information,75,
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q3,51,Information,22,
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q4,51,Information,75,
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q4,51,Information,107,
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q4,51,Information,107,
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q4,51,Information,61,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q1,51,Information,7,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q1,51,Information,8.1,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q1,51,Information,7.4,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q1,51,Information,8,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q1,51,Information,7.9,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2021Q1,51,Information,TBD,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q1,51,Information,6.7,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q2,51,Information,6.2,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q2,51,Information,6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q2,51,Information,6.8,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q2,51,Information,4.3,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q2,51,Information,8.4,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q3,51,Information,8.2,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q2,51,Information,6.6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q3,51,Information,5.9,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q3,51,Information,6.6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q3,51,Information,8,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q3,51,Information,7.1,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q3,51,Information,6.6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q4,51,Information,6.7,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q4,51,Information,6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q4,51,Information,TBD,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q4,51,Information,8.7,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q4,51,Information,9.6,
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q1,51,Information,695,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q4,51,Information,6.3,
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q1,51,Information,715,
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q1,51,Information,769,
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q1,51,Information,721,
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q1,51,Information,714,
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q1,51,Information,748,
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q1,51,Information,641,
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q2,51,Information,687,
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q2,51,Information,774,
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q2,51,Information,717,
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q2,51,Information,699,
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q2,51,Information,734,
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q2,51,Information,653,
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q3,51,Information,707,
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q3,51,Information,714,
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q3,51,Information,737,
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q3,51,Information,779,
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q3,51,Information,725,
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q3,51,Information,626,
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q4,51,Information,693,
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q4,51,Information,693,
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q4,51,Information,767,
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q4,51,Information,693,
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q4,51,Information,700,
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q4,51,Information,659,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q1,55,Management of Companies and Enterprises,5236,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q1,55,Management of Companies and Enterprises,6273,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q1,55,Management of Companies and Enterprises,8491,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q1,55,Management of Companies and Enterprises,4989,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q1,55,Management of Companies and Enterprises,6721,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q1,55,Management of Companies and Enterprises,TBD,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q1,55,Management of Companies and Enterprises,6948,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q2,55,Management of Companies and Enterprises,12353,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q2,55,Management of Companies and Enterprises,21913,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q2,55,Management of Companies and Enterprises,17037,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q2,55,Management of Companies and Enterprises,8934,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q2,55,Management of Companies and Enterprises,9999,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q2,55,Management of Companies and Enterprises,10625,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q3,55,Management of Companies and Enterprises,6547,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q3,55,Management of Companies and Enterprises,5306,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q3,55,Management of Companies and Enterprises,6734,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q3,55,Management of Companies and Enterprises,6279,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q3,55,Management of Companies and Enterprises,8220,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q3,55,Management of Companies and Enterprises,6737,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q4,55,Management of Companies and Enterprises,6497,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q4,55,Management of Companies and Enterprises,5790,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q4,55,Management of Companies and Enterprises,6236,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q4,55,Management of Companies and Enterprises,6220,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q4,55,Management of Companies and Enterprises,6444,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q4,55,Management of Companies and Enterprises,7271,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q1,55,Management of Companies and Enterprises,8,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q1,55,Management of Companies and Enterprises,0,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q1,55,Management of Companies and Enterprises,0,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q1,55,Management of Companies and Enterprises,-12,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q1,55,Management of Companies and Enterprises,3,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q1,55,Management of Companies and Enterprises,7,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q2,55,Management of Companies and Enterprises,38,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q1,55,Management of Companies and Enterprises,TBD,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q2,55,Management of Companies and Enterprises,33,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q2,55,Management of Companies and Enterprises,42,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q2,55,Management of Companies and Enterprises,6,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q2,55,Management of Companies and Enterprises,13,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q2,55,Management of Companies and Enterprises,13,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q3,55,Management of Companies and Enterprises,-24,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q3,55,Management of Companies and Enterprises,7,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q3,55,Management of Companies and Enterprises,-3,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q3,55,Management of Companies and Enterprises,-13,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q3,55,Management of Companies and Enterprises,-17,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q3,55,Management of Companies and Enterprises,-7,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q4,55,Management of Companies and Enterprises,-38,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q4,55,Management of Companies and Enterprises,-24,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q4,55,Management of Companies and Enterprises,-23,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q4,55,Management of Companies and Enterprises,-54,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q4,55,Management of Companies and Enterprises,-65,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q4,55,Management of Companies and Enterprises,-16,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q1,55,Management of Companies and Enterprises,60,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q1,55,Management of Companies and Enterprises,60,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q1,55,Management of Companies and Enterprises,71,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q1,55,Management of Companies and Enterprises,59,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q1,55,Management of Companies and Enterprises,62,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q1,55,Management of Companies and Enterprises,48,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q2,55,Management of Companies and Enterprises,95,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2021Q1,55,Management of Companies and Enterprises,81,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q2,55,Management of Companies and Enterprises,91,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q2,55,Management of Companies and Enterprises,74,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q2,55,Management of Companies and Enterprises,63,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q2,55,Management of Companies and Enterprises,65,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q2,55,Management of Companies and Enterprises,85,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q3,55,Management of Companies and Enterprises,92,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q3,55,Management of Companies and Enterprises,71,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q3,55,Management of Companies and Enterprises,110,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q3,55,Management of Companies and Enterprises,90,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q3,55,Management of Companies and Enterprises,74,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q4,55,Management of Companies and Enterprises,106,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q4,55,Management of Companies and Enterprises,73,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q3,55,Management of Companies and Enterprises,63,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q4,55,Management of Companies and Enterprises,62,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q4,55,Management of Companies and Enterprises,63,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q4,55,Management of Companies and Enterprises,68,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q4,55,Management of Companies and Enterprises,60,
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q1,55,Management of Companies and Enterprises,67,
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q1,55,Management of Companies and Enterprises,63,
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q1,55,Management of Companies and Enterprises,79,
Separations,Lower Shore WIA,Maryland Separations by Industry,2021Q1,55,Management of Companies and Enterprises,TBD,
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q1,55,Management of Companies and Enterprises,60,
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q1,55,Management of Companies and Enterprises,67,
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q1,55,Management of Companies and Enterprises,48,
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q2,55,Management of Companies and Enterprises,80,
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q2,55,Management of Companies and Enterprises,95,
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q2,55,Management of Companies and Enterprises,89,
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q2,55,Management of Companies and Enterprises,81,
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q2,55,Management of Companies and Enterprises,69,
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q2,55,Management of Companies and Enterprises,75,
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q3,55,Management of Companies and Enterprises,126,
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q3,55,Management of Companies and Enterprises,101,
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q3,55,Management of Companies and Enterprises,111,
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q3,55,Management of Companies and Enterprises,99,
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q3,55,Management of Companies and Enterprises,88,
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q3,55,Management of Companies and Enterprises,82,
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q4,55,Management of Companies and Enterprises,155,
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q4,55,Management of Companies and Enterprises,102,
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q4,55,Management of Companies and Enterprises,83,
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q4,55,Management of Companies and Enterprises,90,
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q4,55,Management of Companies and Enterprises,123,
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q4,55,Management of Companies and Enterprises,142,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q1,55,Management of Companies and Enterprises,5.3,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q1,55,Management of Companies and Enterprises,5.6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q1,55,Management of Companies and Enterprises,4.3,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q1,55,Management of Companies and Enterprises,5.6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q1,55,Management of Companies and Enterprises,4.9,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2021Q1,55,Management of Companies and Enterprises,TBD,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q2,55,Management of Companies and Enterprises,5.6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q1,55,Management of Companies and Enterprises,4.6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q2,55,Management of Companies and Enterprises,4.8,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q2,55,Management of Companies and Enterprises,4.4,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q2,55,Management of Companies and Enterprises,5,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q2,55,Management of Companies and Enterprises,5.8,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q2,55,Management of Companies and Enterprises,5.5,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q3,55,Management of Companies and Enterprises,7.2,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q3,55,Management of Companies and Enterprises,5.9,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q3,55,Management of Companies and Enterprises,5.6,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q3,55,Management of Companies and Enterprises,6.3,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q3,55,Management of Companies and Enterprises,5.5,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q3,55,Management of Companies and Enterprises,6.5,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q4,55,Management of Companies and Enterprises,4.2,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q4,55,Management of Companies and Enterprises,5.4,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q4,55,Management of Companies and Enterprises,4.3,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q4,55,Management of Companies and Enterprises,5.3,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q4,55,Management of Companies and Enterprises,4.2,
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q4,55,Management of Companies and Enterprises,TBD,
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q1,55,Management of Companies and Enterprises,1205,
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q1,55,Management of Companies and Enterprises,1136,
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q1,55,Management of Companies and Enterprises,1083,
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q1,55,Management of Companies and Enterprises,913,
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q1,55,Management of Companies and Enterprises,955,
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q1,55,Management of Companies and Enterprises,898,
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q1,55,Management of Companies and Enterprises,847,
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q2,55,Management of Companies and Enterprises,1084,
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q2,55,Management of Companies and Enterprises,962,
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q2,55,Management of Companies and Enterprises,916,
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q2,55,Management of Companies and Enterprises,1129,
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q2,55,Management of Companies and Enterprises,1124,
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q2,55,Management of Companies and Enterprises,905,
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q3,55,Management of Companies and Enterprises,1282,
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q3,55,Management of Companies and Enterprises,1164,
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q3,55,Management of Companies and Enterprises,1162,
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q3,55,Management of Companies and Enterprises,968,
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q3,55,Management of Companies and Enterprises,928,
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q3,55,Management of Companies and Enterprises,918,
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q4,55,Management of Companies and Enterprises,1161,
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q4,55,Management of Companies and Enterprises,1258,
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q4,55,Management of Companies and Enterprises,1168,
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q4,55,Management of Companies and Enterprises,950,
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q4,55,Management of Companies and Enterprises,911,
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q4,55,Management of Companies and Enterprises,910,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q1,31-33,Manufacturing,4112,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q1,31-33,Manufacturing,3553,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q1,31-33,Manufacturing,3591,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q1,31-33,Manufacturing,4340,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q1,31-33,Manufacturing,4503,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q2,31-33,Manufacturing,5921,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q2,31-33,Manufacturing,5094,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q1,31-33,Manufacturing,4336,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q1,31-33,Manufacturing,TBD,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q2,31-33,Manufacturing,5027,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q2,31-33,Manufacturing,6185,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q2,31-33,Manufacturing,4491,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q2,31-33,Manufacturing,4797,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q3,31-33,Manufacturing,3709,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q3,31-33,Manufacturing,4190,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q3,31-33,Manufacturing,4272,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q3,31-33,Manufacturing,4414,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q3,31-33,Manufacturing,4303,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q3,31-33,Manufacturing,4566,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q4,31-33,Manufacturing,4291,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q4,31-33,Manufacturing,4145,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q4,31-33,Manufacturing,4413,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q4,31-33,Manufacturing,4228,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q4,31-33,Manufacturing,4501,
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q4,31-33,Manufacturing,4636,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q1,31-33,Manufacturing,-71,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q1,31-33,Manufacturing,42,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q1,31-33,Manufacturing,-153,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q1,31-33,Manufacturing,58,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q2,31-33,Manufacturing,39,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q1,31-33,Manufacturing,12,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q1,31-33,Manufacturing,TBD,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q1,31-33,Manufacturing,-87,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q2,31-33,Manufacturing,66,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q2,31-33,Manufacturing,24,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q2,31-33,Manufacturing,79,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q2,31-33,Manufacturing,204,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q2,31-33,Manufacturing,57,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q3,31-33,Manufacturing,-138,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q3,31-33,Manufacturing,-105,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q3,31-33,Manufacturing,-182,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q3,31-33,Manufacturing,-82,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q3,31-33,Manufacturing,39,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q4,31-33,Manufacturing,-113,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q4,31-33,Manufacturing,3,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q4,31-33,Manufacturing,-29,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q3,31-33,Manufacturing,6,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q4,31-33,Manufacturing,-21,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q4,31-33,Manufacturing,-73,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q1,31-33,Manufacturing,296,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q1,31-33,Manufacturing,295,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q1,31-33,Manufacturing,252,
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q4,31-33,Manufacturing,93,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q1,31-33,Manufacturing,350,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q1,31-33,Manufacturing,349,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q2,31-33,Manufacturing,348,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q1,31-33,Manufacturing,298,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q2,31-33,Manufacturing,393,
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q2,31-33,Manufacturing,430,
