Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q1,61,Educational Services,4936,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q1,61,Educational Services,TBD,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q2,61,Educational Services,4259,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q2,61,Educational Services,4688,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q2,61,Educational Services,4575,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q2,61,Educational Services,4546,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q2,61,Educational Services,4718,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q2,61,Educational Services,5333,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q3,61,Educational Services,4445,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q3,61,Educational Services,4147,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q3,61,Educational Services,4578,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q3,61,Educational Services,4644,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q3,61,Educational Services,4796,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q4,61,Educational Services,4686,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q3,61,Educational Services,5141,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q4,61,Educational Services,4525,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q4,61,Educational Services,4616,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q4,61,Educational Services,4874,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q4,61,Educational Services,4740,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q4,61,Educational Services,5931,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q1,61,Educational Services,4035,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q1,61,Educational Services,91,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q1,61,Educational Services,139,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q1,61,Educational Services,172,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q1,61,Educational Services,110,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q1,61,Educational Services,TBD,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q1,61,Educational Services,168,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q1,61,Educational Services,-704,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q2,61,Educational Services,-795,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q2,61,Educational Services,-522,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q2,61,Educational Services,-623,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q2,61,Educational Services,-627,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q2,61,Educational Services,-438,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q2,61,Educational Services,-985,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q3,61,Educational Services,146,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q3,61,Educational Services,27,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q3,61,Educational Services,101,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q3,61,Educational Services,-43,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q3,61,Educational Services,65,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q4,61,Educational Services,620,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q4,61,Educational Services,366,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q4,61,Educational Services,366,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q3,61,Educational Services,-46,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q4,61,Educational Services,518,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q4,61,Educational Services,513,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q4,61,Educational Services,387,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q1,61,Educational Services,437,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q1,61,Educational Services,472,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q1,61,Educational Services,585,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q1,61,Educational Services,580,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q1,61,Educational Services,537,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q1,61,Educational Services,503,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q2,61,Educational Services,433,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2021Q1,61,Educational Services,240,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q2,61,Educational Services,485,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q2,61,Educational Services,435,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q2,61,Educational Services,494,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q2,61,Educational Services,428,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q2,61,Educational Services,113,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q3,61,Educational Services,956,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q3,61,Educational Services,1012,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q3,61,Educational Services,1083,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q3,61,Educational Services,979,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q3,61,Educational Services,478,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q3,61,Educational Services,952,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q4,61,Educational Services,644,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q4,61,Educational Services,676,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q4,61,Educational Services,715,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q4,61,Educational Services,270,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q4,61,Educational Services,704,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q4,61,Educational Services,739,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q1,61,Educational Services,560,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q1,61,Educational Services,619,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q1,61,Educational Services,535,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q1,61,Educational Services,598,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q1,61,Educational Services,609,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q1,61,Educational Services,1472,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2021Q1,61,Educational Services,TBD,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q2,61,Educational Services,1158,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q2,61,Educational Services,1258,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q2,61,Educational Services,1490,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q2,61,Educational Services,1381,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q2,61,Educational Services,1305,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q2,61,Educational Services,1198,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q3,61,Educational Services,1145,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q3,61,Educational Services,1162,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q3,61,Educational Services,1223,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q3,61,Educational Services,1153,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q3,61,Educational Services,750,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q3,61,Educational Services,1173,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q4,61,Educational Services,746,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q4,61,Educational Services,773,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q4,61,Educational Services,797,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q4,61,Educational Services,809,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q4,61,Educational Services,801,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q4,61,Educational Services,342,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q1,61,Educational Services,6.6,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q1,61,Educational Services,6,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q1,61,Educational Services,7.7,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q1,61,Educational Services,7.3,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q1,61,Educational Services,7.3,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q1,61,Educational Services,7,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2021Q1,61,Educational Services,TBD,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q2,61,Educational Services,5.4,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q2,61,Educational Services,5,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q2,61,Educational Services,5.4,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q2,61,Educational Services,4.4,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q2,61,Educational Services,5.3,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q2,61,Educational Services,5.5,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q3,61,Educational Services,3,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q3,61,Educational Services,2.8,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q3,61,Educational Services,2.5,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q3,61,Educational Services,2.8,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q3,61,Educational Services,1.7,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q3,61,Educational Services,3,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q4,61,Educational Services,4.9,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q4,61,Educational Services,5.1,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q4,61,Educational Services,5.1,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q4,61,Educational Services,5.3,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q4,61,Educational Services,7.6,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q4,61,Educational Services,TBD,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q1,61,Educational Services,11079,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q1,61,Educational Services,11072,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q1,61,Educational Services,11224,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q1,61,Educational Services,11155,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q1,61,Educational Services,11296,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q1,61,Educational Services,11370,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2021Q1,61,Educational Services,10028,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q2,61,Educational Services,11130,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q2,61,Educational Services,11327,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q2,61,Educational Services,11209,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q2,61,Educational Services,11406,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q2,61,Educational Services,10668,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q2,61,Educational Services,11371,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q3,61,Educational Services,10693,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q3,61,Educational Services,10686,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q3,61,Educational Services,10532,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q3,61,Educational Services,10750,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q3,61,Educational Services,10780,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q3,61,Educational Services,9687,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q4,61,Educational Services,10720,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q4,61,Educational Services,10788,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q4,61,Educational Services,10724,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q4,61,Educational Services,10858,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q4,61,Educational Services,10681,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q4,61,Educational Services,9641,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q1,52,Finance and Insurance,5674,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q1,52,Finance and Insurance,5675,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q1,52,Finance and Insurance,6624,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q1,52,Finance and Insurance,6834,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q1,52,Finance and Insurance,6977,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q1,52,Finance and Insurance,7118,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2021Q1,52,Finance and Insurance,TBD,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q2,52,Finance and Insurance,5890,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q2,52,Finance and Insurance,6302,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q2,52,Finance and Insurance,5486,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q2,52,Finance and Insurance,5803,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q2,52,Finance and Insurance,5648,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q2,52,Finance and Insurance,6550,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q3,52,Finance and Insurance,5257,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q3,52,Finance and Insurance,5600,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q3,52,Finance and Insurance,5832,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q3,52,Finance and Insurance,6424,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q3,52,Finance and Insurance,6082,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2015Q4,52,Finance and Insurance,5921,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2017Q4,52,Finance and Insurance,6090,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2016Q4,52,Finance and Insurance,6287,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q3,52,Finance and Insurance,7085,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2018Q4,52,Finance and Insurance,6390,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2019Q4,52,Finance and Insurance,6636,
Earnings,Southern Maryland WIA,Maryland Average Earnings by Industry,2020Q4,52,Finance and Insurance,8186,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q1,52,Finance and Insurance,28,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q1,52,Finance and Insurance,-4,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q1,52,Finance and Insurance,0,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q1,52,Finance and Insurance,-6,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q1,52,Finance and Insurance,29,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2021Q1,52,Finance and Insurance,TBD,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q2,52,Finance and Insurance,11,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q1,52,Finance and Insurance,10,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q2,52,Finance and Insurance,-17,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q2,52,Finance and Insurance,5,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q2,52,Finance and Insurance,24,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q2,52,Finance and Insurance,-33,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q2,52,Finance and Insurance,-5,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q3,52,Finance and Insurance,3,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q3,52,Finance and Insurance,-21,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q3,52,Finance and Insurance,-13,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q3,52,Finance and Insurance,-18,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q3,52,Finance and Insurance,-24,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q3,52,Finance and Insurance,-13,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2016Q4,52,Finance and Insurance,10,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2017Q4,52,Finance and Insurance,-18,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2015Q4,52,Finance and Insurance,-24,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2018Q4,52,Finance and Insurance,-12,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2020Q4,52,Finance and Insurance,-14,
Job Change,Southern Maryland WIA,Maryland Job Net Change by Industry,2019Q4,52,Finance and Insurance,0,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q1,52,Finance and Insurance,87,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q1,52,Finance and Insurance,115,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q1,52,Finance and Insurance,93,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q1,52,Finance and Insurance,108,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q1,52,Finance and Insurance,85,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q1,52,Finance and Insurance,105,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2021Q1,52,Finance and Insurance,119,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q2,52,Finance and Insurance,98,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q2,52,Finance and Insurance,99,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q2,52,Finance and Insurance,67,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q2,52,Finance and Insurance,82,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q2,52,Finance and Insurance,107,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q3,52,Finance and Insurance,104,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q3,52,Finance and Insurance,107,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q2,52,Finance and Insurance,76,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q3,52,Finance and Insurance,92,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q3,52,Finance and Insurance,110,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q3,52,Finance and Insurance,83,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q3,52,Finance and Insurance,67,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2017Q4,52,Finance and Insurance,87,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2015Q4,52,Finance and Insurance,77,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2016Q4,52,Finance and Insurance,101,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2018Q4,52,Finance and Insurance,102,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2019Q4,52,Finance and Insurance,89,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q1,52,Finance and Insurance,97,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q1,52,Finance and Insurance,98,
New Hires,Southern Maryland WIA,Maryland New Hires by Industry,2020Q4,52,Finance and Insurance,86,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q1,52,Finance and Insurance,89,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q1,52,Finance and Insurance,100,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q1,52,Finance and Insurance,116,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2021Q1,52,Finance and Insurance,TBD,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q1,52,Finance and Insurance,100,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q2,52,Finance and Insurance,129,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q2,52,Finance and Insurance,103,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q2,52,Finance and Insurance,87,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q2,52,Finance and Insurance,102,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q2,52,Finance and Insurance,97,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q2,52,Finance and Insurance,109,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q3,52,Finance and Insurance,124,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q3,52,Finance and Insurance,140,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q3,52,Finance and Insurance,127,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q3,52,Finance and Insurance,116,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q3,52,Finance and Insurance,118,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q3,52,Finance and Insurance,86,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2015Q4,52,Finance and Insurance,122,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2016Q4,52,Finance and Insurance,100,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2020Q4,52,Finance and Insurance,118,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2018Q4,52,Finance and Insurance,131,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2019Q4,52,Finance and Insurance,110,
Separations,Southern Maryland WIA,Maryland Separations by Industry,2017Q4,52,Finance and Insurance,121,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q1,52,Finance and Insurance,6,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q1,52,Finance and Insurance,5.4,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q1,52,Finance and Insurance,6,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q1,52,Finance and Insurance,6.1,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q1,52,Finance and Insurance,5.5,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q1,52,Finance and Insurance,5.5,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2021Q1,52,Finance and Insurance,TBD,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q2,52,Finance and Insurance,6.4,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q2,52,Finance and Insurance,6.6,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q2,52,Finance and Insurance,6.2,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q2,52,Finance and Insurance,6.3,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q2,52,Finance and Insurance,6.4,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q2,52,Finance and Insurance,6,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q3,52,Finance and Insurance,5.8,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q3,52,Finance and Insurance,5.7,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q3,52,Finance and Insurance,5.5,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q3,52,Finance and Insurance,5.3,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q3,52,Finance and Insurance,6.7,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q3,52,Finance and Insurance,5.1,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2016Q4,52,Finance and Insurance,6.1,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2017Q4,52,Finance and Insurance,5.1,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2015Q4,52,Finance and Insurance,6.2,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2018Q4,52,Finance and Insurance,6,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2019Q4,52,Finance and Insurance,5.6,
Turnover,Southern Maryland WIA,Maryland Turnover Rate by Industry,2020Q4,52,Finance and Insurance,TBD,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q1,52,Finance and Insurance,1362,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q1,52,Finance and Insurance,1349,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q1,52,Finance and Insurance,1352,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q1,52,Finance and Insurance,1335,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q1,52,Finance and Insurance,1338,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q1,52,Finance and Insurance,1339,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2021Q1,52,Finance and Insurance,1414,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q2,52,Finance and Insurance,1381,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2017Q2,52,Finance and Insurance,1352,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q2,52,Finance and Insurance,1361,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2018Q2,52,Finance and Insurance,1370,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2019Q2,52,Finance and Insurance,1334,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2020Q2,52,Finance and Insurance,1333,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2016Q3,52,Finance and Insurance,1376,
Workers,Southern Maryland WIA,Maryland Workers by Industry,2015Q3,52,Finance and Insurance,1371,
