Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q3,52,Finance and Insurance,6096,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q2,52,Finance and Insurance,8273,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q2,52,Finance and Insurance,7717,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q3,52,Finance and Insurance,6518,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q3,52,Finance and Insurance,6250,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q3,52,Finance and Insurance,6787,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q3,52,Finance and Insurance,7211,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q3,52,Finance and Insurance,8072,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q4,52,Finance and Insurance,6633,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q4,52,Finance and Insurance,6524,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q4,52,Finance and Insurance,6851,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q4,52,Finance and Insurance,7284,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q4,52,Finance and Insurance,9118,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q4,52,Finance and Insurance,8238,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q1,52,Finance and Insurance,-39,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q1,52,Finance and Insurance,-44,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q1,52,Finance and Insurance,-62,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q1,52,Finance and Insurance,-43,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q1,52,Finance and Insurance,-70,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q1,52,Finance and Insurance,-129,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2021Q1,52,Finance and Insurance,TBD,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q2,52,Finance and Insurance,-57,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q2,52,Finance and Insurance,-53,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q2,52,Finance and Insurance,-78,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q2,52,Finance and Insurance,-136,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q2,52,Finance and Insurance,4,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q2,52,Finance and Insurance,-8,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q3,52,Finance and Insurance,-37,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q3,52,Finance and Insurance,-16,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q3,52,Finance and Insurance,-24,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q3,52,Finance and Insurance,-79,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q3,52,Finance and Insurance,-223,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q4,52,Finance and Insurance,-33,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q4,52,Finance and Insurance,-78,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q3,52,Finance and Insurance,-28,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q4,52,Finance and Insurance,-19,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q4,52,Finance and Insurance,-93,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q4,52,Finance and Insurance,-46,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q1,52,Finance and Insurance,237,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q4,52,Finance and Insurance,-37,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q1,52,Finance and Insurance,214,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q1,52,Finance and Insurance,242,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q1,52,Finance and Insurance,183,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q1,52,Finance and Insurance,154,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q1,52,Finance and Insurance,261,
New Hires,Frederick WIA,Maryland New Hires by Industry,2021Q1,52,Finance and Insurance,174,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q2,52,Finance and Insurance,246,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q2,52,Finance and Insurance,208,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q2,52,Finance and Insurance,261,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q2,52,Finance and Insurance,189,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q2,52,Finance and Insurance,141,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q2,52,Finance and Insurance,234,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q3,52,Finance and Insurance,405,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q3,52,Finance and Insurance,270,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q3,52,Finance and Insurance,236,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q3,52,Finance and Insurance,204,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q3,52,Finance and Insurance,171,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q3,52,Finance and Insurance,191,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q4,52,Finance and Insurance,255,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q4,52,Finance and Insurance,287,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q4,52,Finance and Insurance,246,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q4,52,Finance and Insurance,136,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q4,52,Finance and Insurance,346,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q4,52,Finance and Insurance,156,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q1,52,Finance and Insurance,304,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q1,52,Finance and Insurance,277,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q1,52,Finance and Insurance,312,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q1,52,Finance and Insurance,335,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q1,52,Finance and Insurance,253,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q1,52,Finance and Insurance,357,
Separations,Frederick WIA,Maryland Separations by Industry,2021Q1,52,Finance and Insurance,TBD,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q2,52,Finance and Insurance,318,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q2,52,Finance and Insurance,330,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q2,52,Finance and Insurance,305,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q2,52,Finance and Insurance,343,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q2,52,Finance and Insurance,169,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q2,52,Finance and Insurance,252,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q3,52,Finance and Insurance,326,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q3,52,Finance and Insurance,444,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q3,52,Finance and Insurance,296,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q3,52,Finance and Insurance,303,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q3,52,Finance and Insurance,243,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q3,52,Finance and Insurance,409,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q4,52,Finance and Insurance,352,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q4,52,Finance and Insurance,320,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q4,52,Finance and Insurance,495,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q4,52,Finance and Insurance,224,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q4,52,Finance and Insurance,377,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q4,52,Finance and Insurance,201,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q1,52,Finance and Insurance,5,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q1,52,Finance and Insurance,5.9,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q1,52,Finance and Insurance,5.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q1,52,Finance and Insurance,5.2,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q1,52,Finance and Insurance,5.2,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q1,52,Finance and Insurance,3.9,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q2,52,Finance and Insurance,5.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2021Q1,52,Finance and Insurance,TBD,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q2,52,Finance and Insurance,5,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q2,52,Finance and Insurance,5.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q2,52,Finance and Insurance,4.6,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q2,52,Finance and Insurance,6.8,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q2,52,Finance and Insurance,3.9,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q3,52,Finance and Insurance,4.8,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q3,52,Finance and Insurance,4.8,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q3,52,Finance and Insurance,5.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q3,52,Finance and Insurance,5.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q3,52,Finance and Insurance,5.2,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q3,52,Finance and Insurance,3.9,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q4,52,Finance and Insurance,5.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q4,52,Finance and Insurance,6,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q4,52,Finance and Insurance,5.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q4,52,Finance and Insurance,5.7,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q4,52,Finance and Insurance,4.8,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q4,52,Finance and Insurance,TBD,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q1,52,Finance and Insurance,4857,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q1,52,Finance and Insurance,4750,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q1,52,Finance and Insurance,3989,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q1,52,Finance and Insurance,3650,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q1,52,Finance and Insurance,4481,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q1,52,Finance and Insurance,4430,
Workers,Frederick WIA,Maryland Workers by Industry,2021Q1,52,Finance and Insurance,3520,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q2,52,Finance and Insurance,4810,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q2,52,Finance and Insurance,3912,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q2,52,Finance and Insurance,4607,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q2,52,Finance and Insurance,4289,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q2,52,Finance and Insurance,4457,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q2,52,Finance and Insurance,3587,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q3,52,Finance and Insurance,4403,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q3,52,Finance and Insurance,4147,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q3,52,Finance and Insurance,4787,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q3,52,Finance and Insurance,4473,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q3,52,Finance and Insurance,3913,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q3,52,Finance and Insurance,3583,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q4,52,Finance and Insurance,4067,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q4,52,Finance and Insurance,4771,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q4,52,Finance and Insurance,4364,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q4,52,Finance and Insurance,4464,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q4,52,Finance and Insurance,3692,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q4,52,Finance and Insurance,3547,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q1,51,Information,6478,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q1,51,Information,5808,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q1,51,Information,6409,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q1,51,Information,7387,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q1,51,Information,6791,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2021Q1,51,Information,TBD,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q2,51,Information,5922,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q2,51,Information,6217,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q1,51,Information,7250,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q2,51,Information,6065,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q2,51,Information,6014,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q2,51,Information,6591,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q3,51,Information,6006,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q3,51,Information,6703,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q2,51,Information,6927,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q3,51,Information,6198,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q3,51,Information,6205,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q3,51,Information,5995,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q3,51,Information,6972,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q4,51,Information,6163,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q4,51,Information,6396,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q4,51,Information,6365,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q4,51,Information,6449,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q4,51,Information,6809,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q4,51,Information,7728,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q1,51,Information,-31,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q1,51,Information,-15,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q1,51,Information,16,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q1,51,Information,-81,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q1,51,Information,-10,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q1,51,Information,34,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2021Q1,51,Information,TBD,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q2,51,Information,9,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q2,51,Information,-55,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q2,51,Information,12,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q2,51,Information,-26,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q2,51,Information,6,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q2,51,Information,19,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q3,51,Information,-17,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q3,51,Information,-4,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q3,51,Information,-34,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q3,51,Information,1,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q3,51,Information,2,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q3,51,Information,22,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q4,51,Information,-21,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q4,51,Information,1,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q4,51,Information,-16,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q4,51,Information,-9,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q4,51,Information,-12,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q1,51,Information,81,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q4,51,Information,-40,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q1,51,Information,59,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q1,51,Information,103,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q1,51,Information,100,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q1,51,Information,57,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q2,51,Information,97,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q1,51,Information,42,
New Hires,Frederick WIA,Maryland New Hires by Industry,2021Q1,51,Information,70,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q2,51,Information,74,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q2,51,Information,98,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q2,51,Information,111,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q2,51,Information,112,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q2,51,Information,88,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q3,51,Information,60,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q3,51,Information,90,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q3,51,Information,71,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q3,51,Information,71,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q3,51,Information,46,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q3,51,Information,87,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q4,51,Information,93,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q4,51,Information,72,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q4,51,Information,77,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q4,51,Information,49,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q4,51,Information,82,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q4,51,Information,78,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q1,51,Information,86,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q1,51,Information,120,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q1,51,Information,96,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q1,51,Information,76,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q1,51,Information,81,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q1,51,Information,136,
Separations,Frederick WIA,Maryland Separations by Industry,2021Q1,51,Information,TBD,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q2,51,Information,101,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q2,51,Information,131,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q2,51,Information,132,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q2,51,Information,105,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q2,51,Information,101,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q3,51,Information,92,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q2,51,Information,91,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q3,51,Information,92,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q3,51,Information,99,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q3,51,Information,112,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q3,51,Information,86,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q3,51,Information,44,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q4,51,Information,101,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q4,51,Information,106,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q4,51,Information,97,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q4,51,Information,93,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q4,51,Information,97,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q4,51,Information,116,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q1,51,Information,7.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q1,51,Information,8.5,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q1,51,Information,7.7,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q1,51,Information,6.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q1,51,Information,7.2,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q1,51,Information,7.8,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2021Q1,51,Information,TBD,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q2,51,Information,6.5,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q2,51,Information,5,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q2,51,Information,8.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q2,51,Information,4.2,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q2,51,Information,5.6,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q2,51,Information,8.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q3,51,Information,6.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q3,51,Information,7.7,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q3,51,Information,6.7,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q3,51,Information,9,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q3,51,Information,5.8,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q3,51,Information,8.2,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q4,51,Information,6.6,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q4,51,Information,7.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q4,51,Information,6.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q4,51,Information,6,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q4,51,Information,9.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q4,51,Information,TBD,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q1,51,Information,1048,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q1,51,Information,1080,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q1,51,Information,1004,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q1,51,Information,915,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q1,51,Information,816,
Workers,Frederick WIA,Maryland Workers by Industry,2021Q1,51,Information,843,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q1,51,Information,967,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q2,51,Information,1159,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q2,51,Information,1064,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q2,51,Information,1012,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q2,51,Information,949,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q2,51,Information,956,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q2,51,Information,876,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q3,51,Information,1013,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q3,51,Information,961,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q3,51,Information,1038,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q3,51,Information,956,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q3,51,Information,974,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q4,51,Information,1016,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q4,51,Information,1036,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q3,51,Information,864,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q4,51,Information,934,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q4,51,Information,907,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q1,55,Management of Companies and Enterprises,10830,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q4,51,Information,876,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q4,51,Information,976,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q1,55,Management of Companies and Enterprises,8484,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q1,55,Management of Companies and Enterprises,13689,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q1,55,Management of Companies and Enterprises,8524,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q1,55,Management of Companies and Enterprises,7786,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q1,55,Management of Companies and Enterprises,8591,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2021Q1,55,Management of Companies and Enterprises,TBD,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q2,55,Management of Companies and Enterprises,10031,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q2,55,Management of Companies and Enterprises,6278,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q2,55,Management of Companies and Enterprises,9301,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q2,55,Management of Companies and Enterprises,4779,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q2,55,Management of Companies and Enterprises,4455,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q3,55,Management of Companies and Enterprises,6215,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q2,55,Management of Companies and Enterprises,5145,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q3,55,Management of Companies and Enterprises,7949,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q3,55,Management of Companies and Enterprises,5077,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q3,55,Management of Companies and Enterprises,6883,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q3,55,Management of Companies and Enterprises,4978,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q3,55,Management of Companies and Enterprises,4881,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q4,55,Management of Companies and Enterprises,6298,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q4,55,Management of Companies and Enterprises,7660,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q4,55,Management of Companies and Enterprises,4691,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q4,55,Management of Companies and Enterprises,7533,
