Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q1,56,Administrative and Support and Waste Management and Remediation Services,31689,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q1,56,Administrative and Support and Waste Management and Remediation Services,32025,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q1,56,Administrative and Support and Waste Management and Remediation Services,32005,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q2,56,Administrative and Support and Waste Management and Remediation Services,29909,
Workers,Baltimore County WIA,Maryland Workers by Industry,2021Q1,56,Administrative and Support and Waste Management and Remediation Services,29173,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q1,56,Administrative and Support and Waste Management and Remediation Services,31094,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q2,56,Administrative and Support and Waste Management and Remediation Services,32233,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q2,56,Administrative and Support and Waste Management and Remediation Services,32491,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q2,56,Administrative and Support and Waste Management and Remediation Services,31976,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q2,56,Administrative and Support and Waste Management and Remediation Services,32145,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q2,56,Administrative and Support and Waste Management and Remediation Services,28741,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q3,56,Administrative and Support and Waste Management and Remediation Services,31790,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q3,56,Administrative and Support and Waste Management and Remediation Services,33794,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q3,56,Administrative and Support and Waste Management and Remediation Services,33837,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q3,56,Administrative and Support and Waste Management and Remediation Services,33006,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q3,56,Administrative and Support and Waste Management and Remediation Services,32849,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q3,56,Administrative and Support and Waste Management and Remediation Services,28159,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q4,56,Administrative and Support and Waste Management and Remediation Services,34028,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q4,56,Administrative and Support and Waste Management and Remediation Services,32803,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q4,56,Administrative and Support and Waste Management and Remediation Services,33204,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q4,56,Administrative and Support and Waste Management and Remediation Services,32334,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q4,56,Administrative and Support and Waste Management and Remediation Services,32641,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q4,56,Administrative and Support and Waste Management and Remediation Services,28812,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q1,11,"Agriculture, Forestry, Fishing and Hunting",2691,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q1,11,"Agriculture, Forestry, Fishing and Hunting",3293,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q1,11,"Agriculture, Forestry, Fishing and Hunting",2731,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q1,11,"Agriculture, Forestry, Fishing and Hunting",3897,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q1,11,"Agriculture, Forestry, Fishing and Hunting",3393,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q1,11,"Agriculture, Forestry, Fishing and Hunting",3286,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2021Q1,11,"Agriculture, Forestry, Fishing and Hunting",TBD,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q2,11,"Agriculture, Forestry, Fishing and Hunting",3597,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q2,11,"Agriculture, Forestry, Fishing and Hunting",3841,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q2,11,"Agriculture, Forestry, Fishing and Hunting",4160,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",4091,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",3979,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",3318,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",4081,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",3505,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q3,11,"Agriculture, Forestry, Fishing and Hunting",3553,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",3677,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q3,11,"Agriculture, Forestry, Fishing and Hunting",3672,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",3706,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q4,11,"Agriculture, Forestry, Fishing and Hunting",4236,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q4,11,"Agriculture, Forestry, Fishing and Hunting",4290,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q4,11,"Agriculture, Forestry, Fishing and Hunting",4675,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q4,11,"Agriculture, Forestry, Fishing and Hunting",4503,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q4,11,"Agriculture, Forestry, Fishing and Hunting",4484,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q4,11,"Agriculture, Forestry, Fishing and Hunting",4243,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q1,11,"Agriculture, Forestry, Fishing and Hunting",52,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q1,11,"Agriculture, Forestry, Fishing and Hunting",23,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q1,11,"Agriculture, Forestry, Fishing and Hunting",62,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q1,11,"Agriculture, Forestry, Fishing and Hunting",39,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q1,11,"Agriculture, Forestry, Fishing and Hunting",52,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q1,11,"Agriculture, Forestry, Fishing and Hunting",24,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2021Q1,11,"Agriculture, Forestry, Fishing and Hunting",TBD,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q2,11,"Agriculture, Forestry, Fishing and Hunting",-1,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q2,11,"Agriculture, Forestry, Fishing and Hunting",31,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q2,11,"Agriculture, Forestry, Fishing and Hunting",13,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",49,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",34,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",40,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",-6,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",-6,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",-31,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q3,11,"Agriculture, Forestry, Fishing and Hunting",-1,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",-35,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q3,11,"Agriculture, Forestry, Fishing and Hunting",-22,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q4,11,"Agriculture, Forestry, Fishing and Hunting",-8,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q4,11,"Agriculture, Forestry, Fishing and Hunting",-34,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q4,11,"Agriculture, Forestry, Fishing and Hunting",-28,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q4,11,"Agriculture, Forestry, Fishing and Hunting",-33,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q4,11,"Agriculture, Forestry, Fishing and Hunting",8,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q4,11,"Agriculture, Forestry, Fishing and Hunting",5,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q1,11,"Agriculture, Forestry, Fishing and Hunting",55,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q1,11,"Agriculture, Forestry, Fishing and Hunting",37,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q1,11,"Agriculture, Forestry, Fishing and Hunting",52,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q1,11,"Agriculture, Forestry, Fishing and Hunting",89,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q1,11,"Agriculture, Forestry, Fishing and Hunting",78,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q1,11,"Agriculture, Forestry, Fishing and Hunting",80,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2021Q1,11,"Agriculture, Forestry, Fishing and Hunting",244,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q2,11,"Agriculture, Forestry, Fishing and Hunting",77,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q2,11,"Agriculture, Forestry, Fishing and Hunting",93,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q2,11,"Agriculture, Forestry, Fishing and Hunting",78,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",102,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",112,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",136,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",39,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",49,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",52,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",65,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q3,11,"Agriculture, Forestry, Fishing and Hunting",75,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q3,11,"Agriculture, Forestry, Fishing and Hunting",87,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q4,11,"Agriculture, Forestry, Fishing and Hunting",52,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q4,11,"Agriculture, Forestry, Fishing and Hunting",49,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q4,11,"Agriculture, Forestry, Fishing and Hunting",58,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q4,11,"Agriculture, Forestry, Fishing and Hunting",80,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q4,11,"Agriculture, Forestry, Fishing and Hunting",67,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q4,11,"Agriculture, Forestry, Fishing and Hunting",108,
Separations,Baltimore County WIA,Maryland Separations by Industry,2016Q1,11,"Agriculture, Forestry, Fishing and Hunting",22,
Separations,Baltimore County WIA,Maryland Separations by Industry,2015Q1,11,"Agriculture, Forestry, Fishing and Hunting",29,
Separations,Baltimore County WIA,Maryland Separations by Industry,2017Q1,11,"Agriculture, Forestry, Fishing and Hunting",28,
Separations,Baltimore County WIA,Maryland Separations by Industry,2018Q1,11,"Agriculture, Forestry, Fishing and Hunting",43,
Separations,Baltimore County WIA,Maryland Separations by Industry,2019Q1,11,"Agriculture, Forestry, Fishing and Hunting",51,
Separations,Baltimore County WIA,Maryland Separations by Industry,2020Q1,11,"Agriculture, Forestry, Fishing and Hunting",70,
Separations,Baltimore County WIA,Maryland Separations by Industry,2021Q1,11,"Agriculture, Forestry, Fishing and Hunting",TBD,
Separations,Baltimore County WIA,Maryland Separations by Industry,2015Q2,11,"Agriculture, Forestry, Fishing and Hunting",86,
Separations,Baltimore County WIA,Maryland Separations by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",103,
Separations,Baltimore County WIA,Maryland Separations by Industry,2017Q2,11,"Agriculture, Forestry, Fishing and Hunting",98,
Separations,Baltimore County WIA,Maryland Separations by Industry,2016Q2,11,"Agriculture, Forestry, Fishing and Hunting",93,
Separations,Baltimore County WIA,Maryland Separations by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",114,
Separations,Baltimore County WIA,Maryland Separations by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",99,
Separations,Baltimore County WIA,Maryland Separations by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",85,
Separations,Baltimore County WIA,Maryland Separations by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",73,
Separations,Baltimore County WIA,Maryland Separations by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",58,
Separations,Baltimore County WIA,Maryland Separations by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",90,
Separations,Baltimore County WIA,Maryland Separations by Industry,2019Q3,11,"Agriculture, Forestry, Fishing and Hunting",87,
Separations,Baltimore County WIA,Maryland Separations by Industry,2020Q3,11,"Agriculture, Forestry, Fishing and Hunting",117,
Separations,Baltimore County WIA,Maryland Separations by Industry,2017Q4,11,"Agriculture, Forestry, Fishing and Hunting",124,
Separations,Baltimore County WIA,Maryland Separations by Industry,2016Q4,11,"Agriculture, Forestry, Fishing and Hunting",107,
Separations,Baltimore County WIA,Maryland Separations by Industry,2015Q4,11,"Agriculture, Forestry, Fishing and Hunting",72,
Separations,Baltimore County WIA,Maryland Separations by Industry,2018Q4,11,"Agriculture, Forestry, Fishing and Hunting",127,
Separations,Baltimore County WIA,Maryland Separations by Industry,2020Q4,11,"Agriculture, Forestry, Fishing and Hunting",122,
Separations,Baltimore County WIA,Maryland Separations by Industry,2019Q4,11,"Agriculture, Forestry, Fishing and Hunting",108,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q1,11,"Agriculture, Forestry, Fishing and Hunting",5.9,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q1,11,"Agriculture, Forestry, Fishing and Hunting",5.1,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q1,11,"Agriculture, Forestry, Fishing and Hunting",7,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q1,11,"Agriculture, Forestry, Fishing and Hunting",9.4,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q1,11,"Agriculture, Forestry, Fishing and Hunting",9.9,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q1,11,"Agriculture, Forestry, Fishing and Hunting",6.6,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2021Q1,11,"Agriculture, Forestry, Fishing and Hunting",TBD,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q2,11,"Agriculture, Forestry, Fishing and Hunting",8.8,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q2,11,"Agriculture, Forestry, Fishing and Hunting",6.5,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q2,11,"Agriculture, Forestry, Fishing and Hunting",6.8,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",10.8,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",8,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",9.3,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",10.7,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",9.1,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",11.8,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",11.4,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q3,11,"Agriculture, Forestry, Fishing and Hunting",12,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q3,11,"Agriculture, Forestry, Fishing and Hunting",10.7,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q4,11,"Agriculture, Forestry, Fishing and Hunting",7,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q4,11,"Agriculture, Forestry, Fishing and Hunting",3.2,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q4,11,"Agriculture, Forestry, Fishing and Hunting",5.4,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q4,11,"Agriculture, Forestry, Fishing and Hunting",TBD,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q4,11,"Agriculture, Forestry, Fishing and Hunting",4.8,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q4,11,"Agriculture, Forestry, Fishing and Hunting",8.9,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q1,11,"Agriculture, Forestry, Fishing and Hunting",344,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q1,11,"Agriculture, Forestry, Fishing and Hunting",395,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q1,11,"Agriculture, Forestry, Fishing and Hunting",491,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q1,11,"Agriculture, Forestry, Fishing and Hunting",495,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q1,11,"Agriculture, Forestry, Fishing and Hunting",409,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q1,11,"Agriculture, Forestry, Fishing and Hunting",588,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q2,11,"Agriculture, Forestry, Fishing and Hunting",367,
Workers,Baltimore County WIA,Maryland Workers by Industry,2021Q1,11,"Agriculture, Forestry, Fishing and Hunting",602,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q2,11,"Agriculture, Forestry, Fishing and Hunting",446,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q2,11,"Agriculture, Forestry, Fishing and Hunting",461,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",530,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",553,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",604,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",449,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",398,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",586,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q3,11,"Agriculture, Forestry, Fishing and Hunting",579,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",474,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q3,11,"Agriculture, Forestry, Fishing and Hunting",644,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q4,11,"Agriculture, Forestry, Fishing and Hunting",392,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q4,11,"Agriculture, Forestry, Fishing and Hunting",468,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q4,11,"Agriculture, Forestry, Fishing and Hunting",427,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q4,11,"Agriculture, Forestry, Fishing and Hunting",551,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q4,11,"Agriculture, Forestry, Fishing and Hunting",622,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q4,11,"Agriculture, Forestry, Fishing and Hunting",578,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",3187,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",2860,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",4201,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",3985,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",5460,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",3092,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",TBD,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",2626,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",2571,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",2959,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",2577,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",3786,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",3305,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",3864,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",3266,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",3507,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",3197,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",3660,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q3,71,"Arts, Entertainment, and Recreation",5067,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",6257,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",5163,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",5989,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",6871,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",6590,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q4,71,"Arts, Entertainment, and Recreation",15580,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",-61,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",-23,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",177,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",-75,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",41,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",-1879,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",TBD,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",2584,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",2682,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",2444,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",2538,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",2380,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",939,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",-1665,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",-1970,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",-1935,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",-1812,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",-1744,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",-858,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",-366,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q3,71,"Arts, Entertainment, and Recreation",186,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",-594,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",-477,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q4,71,"Arts, Entertainment, and Recreation",-859,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",-490,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",613,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",787,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",606,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",769,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",542,
