Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Separations,Upper Shore WIA,Maryland Separations by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",360,
Separations,Upper Shore WIA,Maryland Separations by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",358,
Separations,Upper Shore WIA,Maryland Separations by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",266,
Separations,Upper Shore WIA,Maryland Separations by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",421,
Separations,Upper Shore WIA,Maryland Separations by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",427,
Separations,Upper Shore WIA,Maryland Separations by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",381,
Separations,Upper Shore WIA,Maryland Separations by Industry,2019Q3,11,"Agriculture, Forestry, Fishing and Hunting",429,
Separations,Upper Shore WIA,Maryland Separations by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",435,
Separations,Upper Shore WIA,Maryland Separations by Industry,2020Q3,11,"Agriculture, Forestry, Fishing and Hunting",400,
Separations,Upper Shore WIA,Maryland Separations by Industry,2015Q4,11,"Agriculture, Forestry, Fishing and Hunting",289,
Separations,Upper Shore WIA,Maryland Separations by Industry,2018Q4,11,"Agriculture, Forestry, Fishing and Hunting",212,
Separations,Upper Shore WIA,Maryland Separations by Industry,2016Q4,11,"Agriculture, Forestry, Fishing and Hunting",294,
Separations,Upper Shore WIA,Maryland Separations by Industry,2020Q4,11,"Agriculture, Forestry, Fishing and Hunting",209,
Separations,Upper Shore WIA,Maryland Separations by Industry,2019Q4,11,"Agriculture, Forestry, Fishing and Hunting",224,
Separations,Upper Shore WIA,Maryland Separations by Industry,2017Q4,11,"Agriculture, Forestry, Fishing and Hunting",251,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2015Q1,11,"Agriculture, Forestry, Fishing and Hunting",5.6,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2019Q1,11,"Agriculture, Forestry, Fishing and Hunting",6,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2018Q1,11,"Agriculture, Forestry, Fishing and Hunting",6.1,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2016Q1,11,"Agriculture, Forestry, Fishing and Hunting",6.3,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2017Q1,11,"Agriculture, Forestry, Fishing and Hunting",6.4,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2020Q1,11,"Agriculture, Forestry, Fishing and Hunting",4.6,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2021Q1,11,"Agriculture, Forestry, Fishing and Hunting",TBD,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2016Q2,11,"Agriculture, Forestry, Fishing and Hunting",14.5,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",11.1,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2017Q2,11,"Agriculture, Forestry, Fishing and Hunting",13.7,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",13.7,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2015Q2,11,"Agriculture, Forestry, Fishing and Hunting",10.6,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",17,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",12.7,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",16.2,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",11.9,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",14.4,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2020Q3,11,"Agriculture, Forestry, Fishing and Hunting",11.8,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2015Q4,11,"Agriculture, Forestry, Fishing and Hunting",6.1,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2016Q4,11,"Agriculture, Forestry, Fishing and Hunting",5,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2017Q4,11,"Agriculture, Forestry, Fishing and Hunting",6.5,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2019Q3,11,"Agriculture, Forestry, Fishing and Hunting",14.5,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2019Q4,11,"Agriculture, Forestry, Fishing and Hunting",5.5,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2018Q4,11,"Agriculture, Forestry, Fishing and Hunting",5.3,
Workers,Upper Shore WIA,Maryland Workers by Industry,2016Q1,11,"Agriculture, Forestry, Fishing and Hunting",1065,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2020Q4,11,"Agriculture, Forestry, Fishing and Hunting",TBD,
Workers,Upper Shore WIA,Maryland Workers by Industry,2015Q1,11,"Agriculture, Forestry, Fishing and Hunting",1042,
Workers,Upper Shore WIA,Maryland Workers by Industry,2017Q1,11,"Agriculture, Forestry, Fishing and Hunting",1070,
Workers,Upper Shore WIA,Maryland Workers by Industry,2018Q1,11,"Agriculture, Forestry, Fishing and Hunting",1018,
Workers,Upper Shore WIA,Maryland Workers by Industry,2020Q1,11,"Agriculture, Forestry, Fishing and Hunting",1027,
Workers,Upper Shore WIA,Maryland Workers by Industry,2019Q1,11,"Agriculture, Forestry, Fishing and Hunting",1041,
Workers,Upper Shore WIA,Maryland Workers by Industry,2015Q2,11,"Agriculture, Forestry, Fishing and Hunting",1156,
Workers,Upper Shore WIA,Maryland Workers by Industry,2021Q1,11,"Agriculture, Forestry, Fishing and Hunting",1028,
Workers,Upper Shore WIA,Maryland Workers by Industry,2016Q2,11,"Agriculture, Forestry, Fishing and Hunting",1278,
Workers,Upper Shore WIA,Maryland Workers by Industry,2017Q2,11,"Agriculture, Forestry, Fishing and Hunting",1261,
Workers,Upper Shore WIA,Maryland Workers by Industry,2018Q2,11,"Agriculture, Forestry, Fishing and Hunting",1103,
Workers,Upper Shore WIA,Maryland Workers by Industry,2019Q2,11,"Agriculture, Forestry, Fishing and Hunting",1266,
Workers,Upper Shore WIA,Maryland Workers by Industry,2020Q2,11,"Agriculture, Forestry, Fishing and Hunting",1162,
Workers,Upper Shore WIA,Maryland Workers by Industry,2016Q3,11,"Agriculture, Forestry, Fishing and Hunting",1405,
Workers,Upper Shore WIA,Maryland Workers by Industry,2015Q3,11,"Agriculture, Forestry, Fishing and Hunting",1410,
Workers,Upper Shore WIA,Maryland Workers by Industry,2017Q3,11,"Agriculture, Forestry, Fishing and Hunting",1360,
Workers,Upper Shore WIA,Maryland Workers by Industry,2019Q3,11,"Agriculture, Forestry, Fishing and Hunting",1410,
Workers,Upper Shore WIA,Maryland Workers by Industry,2018Q3,11,"Agriculture, Forestry, Fishing and Hunting",1316,
Workers,Upper Shore WIA,Maryland Workers by Industry,2020Q3,11,"Agriculture, Forestry, Fishing and Hunting",1326,
Workers,Upper Shore WIA,Maryland Workers by Industry,2015Q4,11,"Agriculture, Forestry, Fishing and Hunting",1230,
Workers,Upper Shore WIA,Maryland Workers by Industry,2016Q4,11,"Agriculture, Forestry, Fishing and Hunting",1223,
Workers,Upper Shore WIA,Maryland Workers by Industry,2018Q4,11,"Agriculture, Forestry, Fishing and Hunting",1121,
Workers,Upper Shore WIA,Maryland Workers by Industry,2017Q4,11,"Agriculture, Forestry, Fishing and Hunting",1178,
Workers,Upper Shore WIA,Maryland Workers by Industry,2019Q4,11,"Agriculture, Forestry, Fishing and Hunting",1161,
Workers,Upper Shore WIA,Maryland Workers by Industry,2020Q4,11,"Agriculture, Forestry, Fishing and Hunting",1131,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",1708,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",1869,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",1855,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",1911,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",2439,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",2076,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",TBD,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",2133,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",2173,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",1994,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",2249,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",2194,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",2237,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",2119,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",1996,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",2017,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",2220,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",2132,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2020Q3,71,"Arts, Entertainment, and Recreation",2637,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",2031,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",2173,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",2249,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",2102,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",2289,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2020Q4,71,"Arts, Entertainment, and Recreation",2935,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",14,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",60,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",36,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",28,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",50,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",-211,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",422,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",TBD,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",417,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",423,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",509,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",484,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",107,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",-235,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",-229,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",-303,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",-342,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2020Q3,71,"Arts, Entertainment, and Recreation",113,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",-292,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",-207,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",-174,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",-108,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",-184,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2020Q4,71,"Arts, Entertainment, and Recreation",-184,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",-157,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",137,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",137,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",168,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",138,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",155,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",164,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",416,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",120,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",516,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",441,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",420,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",455,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",184,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",279,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",252,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",311,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",229,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2020Q3,71,"Arts, Entertainment, and Recreation",230,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",276,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",220,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",180,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",167,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",279,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",146,
New Hires,Upper Shore WIA,Maryland New Hires by Industry,2020Q4,71,"Arts, Entertainment, and Recreation",148,
Separations,Upper Shore WIA,Maryland Separations by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",151,
Separations,Upper Shore WIA,Maryland Separations by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",135,
Separations,Upper Shore WIA,Maryland Separations by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",133,
Separations,Upper Shore WIA,Maryland Separations by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",149,
Separations,Upper Shore WIA,Maryland Separations by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",136,
Separations,Upper Shore WIA,Maryland Separations by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",408,
Separations,Upper Shore WIA,Maryland Separations by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",TBD,
Separations,Upper Shore WIA,Maryland Separations by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",252,
Separations,Upper Shore WIA,Maryland Separations by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",246,
Separations,Upper Shore WIA,Maryland Separations by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",254,
Separations,Upper Shore WIA,Maryland Separations by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",284,
Separations,Upper Shore WIA,Maryland Separations by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",200,
Separations,Upper Shore WIA,Maryland Separations by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",178,
Separations,Upper Shore WIA,Maryland Separations by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",570,
Separations,Upper Shore WIA,Maryland Separations by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",602,
Separations,Upper Shore WIA,Maryland Separations by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",610,
Separations,Upper Shore WIA,Maryland Separations by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",645,
Separations,Upper Shore WIA,Maryland Separations by Industry,2020Q3,71,"Arts, Entertainment, and Recreation",287,
Separations,Upper Shore WIA,Maryland Separations by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",573,
Separations,Upper Shore WIA,Maryland Separations by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",452,
Separations,Upper Shore WIA,Maryland Separations by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",389,
Separations,Upper Shore WIA,Maryland Separations by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",384,
Separations,Upper Shore WIA,Maryland Separations by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",411,
Separations,Upper Shore WIA,Maryland Separations by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",423,
Separations,Upper Shore WIA,Maryland Separations by Industry,2020Q4,71,"Arts, Entertainment, and Recreation",403,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",9.3,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",10.1,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",11.2,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",13.6,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",8,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",TBD,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",10.4,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",9.9,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",11,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",12.5,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",10.1,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",10,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",10.5,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",19.3,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",22,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",20.9,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",19.8,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",19.1,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2020Q3,71,"Arts, Entertainment, and Recreation",15.9,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",9.6,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",8,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",8.7,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",10.1,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",15.9,
Turnover,Upper Shore WIA,Maryland Turnover Rate by Industry,2020Q4,71,"Arts, Entertainment, and Recreation",TBD,
Workers,Upper Shore WIA,Maryland Workers by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",1236,
Workers,Upper Shore WIA,Maryland Workers by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",1203,
Workers,Upper Shore WIA,Maryland Workers by Industry,2017Q1,71,"Arts, Entertainment, and Recreation",1301,
Workers,Upper Shore WIA,Maryland Workers by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",1308,
Workers,Upper Shore WIA,Maryland Workers by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",1223,
Workers,Upper Shore WIA,Maryland Workers by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",1323,
Workers,Upper Shore WIA,Maryland Workers by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",1397,
Workers,Upper Shore WIA,Maryland Workers by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",1245,
Workers,Upper Shore WIA,Maryland Workers by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",1267,
Workers,Upper Shore WIA,Maryland Workers by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",1347,
Workers,Upper Shore WIA,Maryland Workers by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",1421,
Workers,Upper Shore WIA,Maryland Workers by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",1360,
Workers,Upper Shore WIA,Maryland Workers by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",1185,
Workers,Upper Shore WIA,Maryland Workers by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",1701,
Workers,Upper Shore WIA,Maryland Workers by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",1669,
Workers,Upper Shore WIA,Maryland Workers by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",1766,
Workers,Upper Shore WIA,Maryland Workers by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",1855,
Workers,Upper Shore WIA,Maryland Workers by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",1843,
Workers,Upper Shore WIA,Maryland Workers by Industry,2020Q3,71,"Arts, Entertainment, and Recreation",1293,
Workers,Upper Shore WIA,Maryland Workers by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",1434,
Workers,Upper Shore WIA,Maryland Workers by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",1513,
Workers,Upper Shore WIA,Maryland Workers by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",1472,
Workers,Upper Shore WIA,Maryland Workers by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",1443,
Workers,Upper Shore WIA,Maryland Workers by Industry,2020Q4,71,"Arts, Entertainment, and Recreation",1406,
Workers,Upper Shore WIA,Maryland Workers by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",1551,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2015Q1,23,Construction,3297,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2017Q1,23,Construction,3642,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2018Q1,23,Construction,3779,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2016Q1,23,Construction,3327,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2019Q1,23,Construction,3999,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2020Q1,23,Construction,4010,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2021Q1,23,Construction,TBD,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2015Q2,23,Construction,3721,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2016Q2,23,Construction,3748,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2019Q2,23,Construction,4211,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2018Q2,23,Construction,4028,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2017Q2,23,Construction,3862,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2016Q3,23,Construction,3971,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2017Q3,23,Construction,3966,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2018Q3,23,Construction,4061,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2015Q3,23,Construction,3694,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2020Q2,23,Construction,4223,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2019Q3,23,Construction,4252,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2020Q3,23,Construction,4276,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2015Q4,23,Construction,4223,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2016Q4,23,Construction,4212,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2017Q4,23,Construction,4436,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2018Q4,23,Construction,4518,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2019Q4,23,Construction,4573,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2016Q1,23,Construction,198,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2015Q1,23,Construction,-43,
Earnings,Upper Shore WIA,Maryland Average Earnings by Industry,2020Q4,23,Construction,4972,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2017Q1,23,Construction,162,
Job Change,Upper Shore WIA,Maryland Job Net Change by Industry,2018Q1,23,Construction,101,
