Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q3,52,Finance and Insurance,-154,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q3,52,Finance and Insurance,-648,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q4,52,Finance and Insurance,-200,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q4,52,Finance and Insurance,-205,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q4,52,Finance and Insurance,-187,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q4,52,Finance and Insurance,117,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q4,52,Finance and Insurance,-25,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q4,52,Finance and Insurance,-26,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q1,52,Finance and Insurance,746,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q1,52,Finance and Insurance,637,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q1,52,Finance and Insurance,971,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q1,52,Finance and Insurance,1224,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q1,52,Finance and Insurance,635,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q1,52,Finance and Insurance,582,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2021Q1,52,Finance and Insurance,620,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q2,52,Finance and Insurance,1178,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q2,52,Finance and Insurance,954,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q2,52,Finance and Insurance,1050,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q2,52,Finance and Insurance,868,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q2,52,Finance and Insurance,925,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q2,52,Finance and Insurance,563,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q3,52,Finance and Insurance,965,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q3,52,Finance and Insurance,1016,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q3,52,Finance and Insurance,878,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q3,52,Finance and Insurance,854,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q3,52,Finance and Insurance,774,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q3,52,Finance and Insurance,645,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q4,52,Finance and Insurance,832,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q4,52,Finance and Insurance,627,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q4,52,Finance and Insurance,1131,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q4,52,Finance and Insurance,642,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q4,52,Finance and Insurance,695,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q4,52,Finance and Insurance,566,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q1,52,Finance and Insurance,860,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q1,52,Finance and Insurance,742,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q1,52,Finance and Insurance,1101,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q1,52,Finance and Insurance,985,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q1,52,Finance and Insurance,697,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q1,52,Finance and Insurance,768,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q2,52,Finance and Insurance,898,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q2,52,Finance and Insurance,848,
Separations,Baltimore City WIA,Maryland Separations by Industry,2021Q1,52,Finance and Insurance,TBD,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q2,52,Finance and Insurance,812,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q2,52,Finance and Insurance,940,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q2,52,Finance and Insurance,846,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q2,52,Finance and Insurance,536,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q3,52,Finance and Insurance,1212,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q3,52,Finance and Insurance,1149,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q3,52,Finance and Insurance,1095,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q3,52,Finance and Insurance,1082,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q3,52,Finance and Insurance,990,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q3,52,Finance and Insurance,1390,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q4,52,Finance and Insurance,1110,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q4,52,Finance and Insurance,1506,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q4,52,Finance and Insurance,964,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q4,52,Finance and Insurance,756,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q4,52,Finance and Insurance,768,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q4,52,Finance and Insurance,546,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q1,52,Finance and Insurance,5,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q1,52,Finance and Insurance,5.7,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q1,52,Finance and Insurance,5.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q1,52,Finance and Insurance,4.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q1,52,Finance and Insurance,5.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q1,52,Finance and Insurance,5.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2021Q1,52,Finance and Insurance,TBD,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q2,52,Finance and Insurance,5.6,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q2,52,Finance and Insurance,6.6,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q2,52,Finance and Insurance,5.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q2,52,Finance and Insurance,5.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q2,52,Finance and Insurance,4.8,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q2,52,Finance and Insurance,4.3,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q3,52,Finance and Insurance,6.8,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q3,52,Finance and Insurance,5.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q3,52,Finance and Insurance,5.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q3,52,Finance and Insurance,5.7,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q3,52,Finance and Insurance,6,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q3,52,Finance and Insurance,4.3,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q4,52,Finance and Insurance,5.8,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q4,52,Finance and Insurance,5.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q4,52,Finance and Insurance,6.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q4,52,Finance and Insurance,4.9,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q4,52,Finance and Insurance,5.3,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q1,52,Finance and Insurance,11920,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q1,52,Finance and Insurance,11749,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q4,52,Finance and Insurance,TBD,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q1,52,Finance and Insurance,11418,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q1,52,Finance and Insurance,11400,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q1,52,Finance and Insurance,11382,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q2,52,Finance and Insurance,11895,
Workers,Baltimore City WIA,Maryland Workers by Industry,2021Q1,52,Finance and Insurance,11106,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q1,52,Finance and Insurance,11551,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q2,52,Finance and Insurance,11584,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q2,52,Finance and Insurance,11252,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q2,52,Finance and Insurance,11424,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q2,52,Finance and Insurance,11632,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q3,52,Finance and Insurance,12194,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q3,52,Finance and Insurance,11690,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q2,52,Finance and Insurance,11474,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q3,52,Finance and Insurance,11568,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q3,52,Finance and Insurance,11748,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q3,52,Finance and Insurance,11475,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q3,52,Finance and Insurance,11554,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q4,52,Finance and Insurance,12062,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q4,52,Finance and Insurance,11629,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q4,52,Finance and Insurance,10964,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q4,52,Finance and Insurance,11322,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q4,52,Finance and Insurance,11592,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q4,52,Finance and Insurance,11626,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q1,51,Information,7069,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q1,51,Information,7032,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q1,51,Information,7524,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q1,51,Information,8822,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q1,51,Information,8423,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q1,51,Information,8318,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2021Q1,51,Information,TBD,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q2,51,Information,6101,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q2,51,Information,6368,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q2,51,Information,6464,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q2,51,Information,6652,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q2,51,Information,6753,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q2,51,Information,6731,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q3,51,Information,6524,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q3,51,Information,6814,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q3,51,Information,6931,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q3,51,Information,7006,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q3,51,Information,6709,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q3,51,Information,6790,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q4,51,Information,6887,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q4,51,Information,6715,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q4,51,Information,6680,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q4,51,Information,6949,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q4,51,Information,6862,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q4,51,Information,9619,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q1,51,Information,-21,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q1,51,Information,21,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q1,51,Information,-90,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q1,51,Information,-15,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q1,51,Information,163,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q1,51,Information,-227,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q2,51,Information,78,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2021Q1,51,Information,TBD,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q2,51,Information,81,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q2,51,Information,93,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q2,51,Information,253,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q2,51,Information,215,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q2,51,Information,-191,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q3,51,Information,95,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q3,51,Information,-34,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q3,51,Information,104,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q3,51,Information,-148,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q3,51,Information,-25,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q3,51,Information,5,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q4,51,Information,-56,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q4,51,Information,-48,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q4,51,Information,-129,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q4,51,Information,-45,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q4,51,Information,-94,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q4,51,Information,-15,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q1,51,Information,474,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q1,51,Information,427,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q1,51,Information,484,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q1,51,Information,516,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q1,51,Information,499,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q1,51,Information,484,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q2,51,Information,522,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2021Q1,51,Information,427,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q2,51,Information,440,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q2,51,Information,744,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q2,51,Information,571,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q2,51,Information,248,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q2,51,Information,479,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q3,51,Information,575,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q3,51,Information,398,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q3,51,Information,401,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q3,51,Information,657,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q3,51,Information,527,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q3,51,Information,318,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q4,51,Information,455,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q4,51,Information,539,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q4,51,Information,537,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q4,51,Information,537,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q4,51,Information,537,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q4,51,Information,380,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q1,51,Information,700,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q1,51,Information,488,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q1,51,Information,574,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q1,51,Information,582,
Separations,Baltimore City WIA,Maryland Separations by Industry,2021Q1,51,Information,TBD,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q1,51,Information,843,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q2,51,Information,589,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q2,51,Information,539,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q1,51,Information,605,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q2,51,Information,475,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q2,51,Information,635,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q2,51,Information,513,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q2,51,Information,524,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q3,51,Information,621,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q3,51,Information,533,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q3,51,Information,485,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q3,51,Information,486,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q3,51,Information,952,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q3,51,Information,631,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q4,51,Information,688,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q4,51,Information,821,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q4,51,Information,844,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q4,51,Information,741,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q4,51,Information,925,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q4,51,Information,684,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q1,51,Information,6.3,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q1,51,Information,5.7,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q1,51,Information,6.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q1,51,Information,5.5,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q1,51,Information,5.7,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q1,51,Information,6.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q2,51,Information,5.6,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q2,51,Information,6.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2021Q1,51,Information,TBD,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q2,51,Information,5.8,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q2,51,Information,7.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q2,51,Information,5.3,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q3,51,Information,7.5,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q3,51,Information,6.7,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q3,51,Information,6.7,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q3,51,Information,5,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q2,51,Information,7.7,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q4,51,Information,6.3,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q4,51,Information,7,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q4,51,Information,6.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q3,51,Information,7.9,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q3,51,Information,7.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q4,51,Information,6.7,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q4,51,Information,TBD,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q4,51,Information,7.3,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q1,51,Information,5668,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q1,51,Information,5616,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q1,51,Information,5734,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q1,51,Information,5839,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q1,51,Information,5883,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q1,51,Information,6725,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q2,51,Information,5700,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q2,51,Information,5687,
Workers,Baltimore City WIA,Maryland Workers by Industry,2021Q1,51,Information,6305,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q2,51,Information,5530,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q2,51,Information,5823,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q2,51,Information,6471,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q2,51,Information,6493,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q3,51,Information,5770,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q3,51,Information,5613,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q3,51,Information,5783,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q3,51,Information,6005,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q3,51,Information,6720,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q3,51,Information,6317,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q4,51,Information,5790,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q4,51,Information,5748,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q4,51,Information,5834,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q4,51,Information,6328,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q4,51,Information,6700,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q4,51,Information,5850,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q1,55,Management of Companies and Enterprises,4840,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q1,55,Management of Companies and Enterprises,4823,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q1,55,Management of Companies and Enterprises,6332,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q1,55,Management of Companies and Enterprises,7032,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q1,55,Management of Companies and Enterprises,10245,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2021Q1,55,Management of Companies and Enterprises,TBD,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q1,55,Management of Companies and Enterprises,10377,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q2,55,Management of Companies and Enterprises,4333,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q2,55,Management of Companies and Enterprises,4383,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q2,55,Management of Companies and Enterprises,5040,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q2,55,Management of Companies and Enterprises,6905,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q2,55,Management of Companies and Enterprises,7571,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q3,55,Management of Companies and Enterprises,4998,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q3,55,Management of Companies and Enterprises,4467,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q2,55,Management of Companies and Enterprises,7630,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q3,55,Management of Companies and Enterprises,6564,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q3,55,Management of Companies and Enterprises,5442,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q3,55,Management of Companies and Enterprises,7293,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q3,55,Management of Companies and Enterprises,7222,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q4,55,Management of Companies and Enterprises,4839,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q4,55,Management of Companies and Enterprises,5080,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q4,55,Management of Companies and Enterprises,6138,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q4,55,Management of Companies and Enterprises,8487,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q4,55,Management of Companies and Enterprises,8429,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q4,55,Management of Companies and Enterprises,8588,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q1,55,Management of Companies and Enterprises,-18,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q1,55,Management of Companies and Enterprises,-142,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q1,55,Management of Companies and Enterprises,-1,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q1,55,Management of Companies and Enterprises,-18,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q1,55,Management of Companies and Enterprises,-13,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q1,55,Management of Companies and Enterprises,10,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2021Q1,55,Management of Companies and Enterprises,TBD,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q2,55,Management of Companies and Enterprises,-7,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q2,55,Management of Companies and Enterprises,12,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q2,55,Management of Companies and Enterprises,-46,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q2,55,Management of Companies and Enterprises,126,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q2,55,Management of Companies and Enterprises,336,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q2,55,Management of Companies and Enterprises,343,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q3,55,Management of Companies and Enterprises,-13,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q3,55,Management of Companies and Enterprises,-19,
